position,driver_number,lap_duration,meeting_key,session_key,session_name,season,meeting_name,circuit_short_name,date_start,race_key,driver,driver_full_name,team_name
9,16,109.872,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
10,10,111.54,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
11,27,112.781,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
12,18,112.85,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
13,31,112.987,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
14,87,113.094,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
15,43,113.683,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
16,23,116.22,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
17,12,116.314,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
18,5,116.674,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
19,44,117.115,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
20,22,116.798,1274,9854,Qualifying,2025,Las Vegas Grand Prix,Las Vegas,2025-11-22T04:00:00+00:00,las vegas,,,
1,81,79.387,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
2,4,79.495,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
3,1,79.651,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
4,63,79.662,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
5,12,79.846,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
6,6,80.114,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
7,55,80.287,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
8,14,80.418,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
9,10,80.477,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
10,16,80.561,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
11,27,80.353,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
12,30,80.433,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
13,87,80.438,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
14,23,80.629,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
15,22,80.761,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
16,31,80.864,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
17,44,80.907,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
18,18,81.058,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
19,5,80.534,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
20,43,81.137,1275,9846,Qualifying,2025,Qatar Grand Prix,Lusail,2025-11-29T18:00:00+00:00,lusail,,,
1,1,82.207,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
2,4,82.408,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
3,81,82.437,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
4,63,82.645,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
5,16,82.73,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
6,14,82.902,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
7,5,82.904,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
8,31,82.913,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
9,6,83.072,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
10,22,,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
11,87,83.041,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
12,55,83.042,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
13,30,83.077,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
14,12,83.08,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
15,18,83.097,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
16,44,83.394,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
17,23,83.416,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
18,27,83.45,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
19,10,83.468,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
20,43,83.89,1276,9835,Qualifying,2025,Abu Dhabi Grand Prix,Yas Marina Circuit,2025-12-06T14:00:00+00:00,yas marina circuit,,,
